"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.650435000E0,-4.870870972E-1,9.705816650E0,1.408720551E0
3.660466000E0,-3.830534363E-1,9.704170074E0,1.344504089E0
3.670554000E0,-3.306623840E-1,9.702822876E0,1.174607391E0
3.680586000E0,-2.857557678E-1,9.651928711E0,1.132245483E0
3.690639000E0,-3.459306335E-1,9.587412872E0,1.104553070E0
3.700727000E0,-3.965254211E-1,9.528884583E0,1.100511475E0
3.710768000E0,-4.284091187E-1,9.521998901E0,1.155297546E0
3.720817000E0,-4.040098572E-1,9.557175751E0,1.219813385E0
3.730896000E0,-3.899391174E-1,9.581125946E0,1.246308289E0
3.740950000E0,-3.619473267E-1,9.551337891E0,1.279090118E0
3.750984000E0,-3.406915283E-1,9.494605865E0,1.322350159E0
3.761043000E0,-3.911366272E-1,9.473350067E0,1.396895142E0
3.771132000E0,-3.861968994E-1,9.446705475E0,1.426683197E0
3.781158000E0,-3.424877930E-1,9.458830261E0,1.409319305E0
3.791246000E0,-3.119512939E-1,9.464668121E0,1.376986542E0
3.801283000E0,-2.640509033E-1,9.502539368E0,1.364263000E0
3.811331000E0,-2.567161560E-1,9.526788940E0,1.330583038E0
3.821420000E0,-2.665956116E-1,9.568851471E0,1.309925995E0
3.831446000E0,-3.170407104E-1,9.615853729E0,1.328786774E0
3.841533000E0,-3.577560425E-1,9.597442017E0,1.373843079E0
3.851560000E0,-3.965254211E-1,9.607770538E0,1.383872223E0
3.861647000E0,-4.287084961E-1,9.638756104E0,1.424587555E0
3.871702000E0,-4.269122314E-1,9.667346649E0,1.414109344E0
3.881728000E0,-3.891906738E-1,9.682465210E0,1.404828644E0
3.891803000E0,-3.281176758E-1,9.721234589E0,1.308429108E0
3.901840000E0,-3.315605164E-1,9.753417664E0,1.255588989E0
3.911897000E0,-3.790118408E-1,9.802665253E0,1.342558136E0
3.921982000E0,-4.089495850E-1,9.807604980E0,1.481918335E0
3.932035000E0,-4.131408691E-1,9.798923035E0,1.519939270E0
3.942064000E0,-3.707789612E-1,9.735005951E0,1.546434174E0
3.952131000E0,-3.544628906E-1,9.774523773E0,1.518592072E0
3.962207000E0,-3.248245239E-1,9.779164124E0,1.493294678E0
3.972233000E0,-2.814147949E-1,9.727222137E0,1.457968140E0
