"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.474518750E0,9.826203808E-3,-5.302310362E-2,-1.240929123E-2
7.479482812E0,6.230825558E-3,-1.210909411E-1,-1.343903504E-2
7.484445312E0,6.230825558E-3,-1.210909411E-1,-1.343903504E-2
7.489407812E0,1.431170036E-3,-1.425061375E-1,-6.946410518E-3
7.494371875E0,1.431170036E-3,-1.425061375E-1,-6.946410518E-3
7.499334375E0,-3.403391922E-3,-1.201135591E-1,1.797689125E-2
7.504298437E0,-3.403391922E-3,-1.201135591E-1,1.797689125E-2
7.509260937E0,-4.031710327E-3,-6.382668763E-2,4.895648360E-2
7.514225000E0,-4.031710327E-3,-6.382668763E-2,4.895648360E-2
7.519187500E0,-1.169370580E-2,9.773843922E-4,7.070329040E-2
7.524150000E0,-1.169370580E-2,9.773843922E-4,7.070329040E-2
7.529114062E0,-2.935643867E-2,8.321730047E-2,7.859217376E-2
7.534076562E0,-2.935643867E-2,8.321730047E-2,7.859217376E-2
7.539040625E0,-4.265584797E-2,1.144237816E-1,7.180284709E-2
7.544003125E0,-4.265584797E-2,1.144237816E-1,7.180284709E-2
7.548967187E0,-3.736750036E-2,1.008276716E-1,5.986479297E-2
7.553929687E0,-3.736750036E-2,1.008276716E-1,5.986479297E-2
7.558892187E0,-2.268928103E-2,1.014559865E-1,5.124286562E-2
7.563856250E0,-2.268928103E-2,1.014559865E-1,5.124286562E-2
7.568818750E0,-8.482299745E-3,1.339016557E-1,4.927064478E-2
7.573782812E0,-8.482299745E-3,1.339016557E-1,4.927064478E-2
7.578745312E0,-1.570796361E-3,1.417207420E-1,3.874630854E-2
7.583709375E0,-1.570796361E-3,1.417207420E-1,3.874630854E-2
7.588671875E0,5.759586347E-4,9.889035672E-2,1.804670505E-2
7.593634375E0,5.759586347E-4,9.889035672E-2,1.804670505E-2
7.598598437E0,1.230457146E-2,5.391322076E-2,-1.972222002E-3
7.603560937E0,1.230457146E-2,5.391322076E-2,-1.972222002E-3
7.608523437E0,2.928662486E-2,-9.564404376E-3,-1.600466855E-2
7.613487500E0,2.928662486E-2,-9.564404376E-3,-1.600466855E-2
7.618450000E0,4.295255244E-2,-4.471533373E-2,-2.113593742E-2
7.623414062E0,4.295255244E-2,-4.471533373E-2,-2.113593742E-2
7.628376562E0,4.349360615E-2,-3.872885555E-2,-1.860520989E-2
7.633340625E0,4.349360615E-2,-3.872885555E-2,-1.860520989E-2
7.638303125E0,3.579670191E-2,-2.286381274E-2,-1.403244678E-2
7.643265625E0,3.579670191E-2,-2.286381274E-2,-1.403244678E-2
7.648229687E0,2.892010473E-2,-2.572615258E-2,-1.190314535E-2
7.653192187E0,2.892010473E-2,-2.572615258E-2,-1.190314535E-2
7.658156250E0,2.401573025E-2,-1.743583940E-2,-9.128072299E-3
7.663118750E0,2.401573025E-2,-1.743583940E-2,-9.128072299E-3
7.668082812E0,2.068215236E-2,1.717403904E-2,-6.632251316E-4
7.673045312E0,2.068215236E-2,1.717403904E-2,-6.632251316E-4
7.678007812E0,1.846558414E-2,4.227187485E-2,9.529497474E-3
7.682971875E0,1.846558414E-2,4.227187485E-2,9.529497474E-3
7.687934375E0,1.586504281E-2,6.262241304E-2,2.019345947E-2
7.692898437E0,1.586504281E-2,6.262241304E-2,2.019345947E-2
7.697860937E0,1.162389293E-2,9.276425093E-2,3.090978041E-2
7.702825000E0,1.162389293E-2,9.276425093E-2,3.090978041E-2
7.707787500E0,4.869468510E-3,1.306378990E-1,4.064871743E-2
7.712751562E0,4.869468510E-3,1.306378990E-1,4.064871743E-2
7.717714062E0,-2.530727303E-3,1.585980654E-1,4.656538367E-2
7.722678125E0,-2.530727303E-3,1.585980654E-1,4.656538367E-2
7.727640625E0,-8.150687441E-3,2.021440268E-1,5.176646635E-2
7.732603125E0,-8.150687441E-3,2.021440268E-1,5.176646635E-2
7.737567187E0,-1.226966456E-2,2.001020014E-1,5.099852011E-2
7.742529687E0,-1.226966456E-2,2.001020014E-1,5.099852011E-2
7.747492187E0,-1.553343050E-2,2.360732406E-1,5.349434167E-2
7.752456250E0,-1.553343050E-2,2.360732406E-1,5.349434167E-2
7.757418750E0,-2.136282995E-2,2.321462482E-1,5.194099993E-2
7.762382812E0,-2.136282995E-2,2.321462482E-1,5.194099993E-2
7.767345312E0,-2.293362655E-2,2.229832709E-1,4.881685972E-2
7.772309375E0,-2.293362655E-2,2.229832709E-1,4.881685972E-2
7.777271875E0,-1.966986060E-2,2.021789402E-1,4.314453900E-2
7.782235937E0,-1.966986060E-2,2.021789402E-1,4.314453900E-2
7.787198437E0,-1.495747175E-2,2.058964968E-1,3.935717419E-2
7.792160937E0,-1.495747175E-2,2.058964968E-1,3.935717419E-2
7.797125000E0,-9.808750823E-3,2.251125723E-1,3.836233541E-2
7.802087500E0,-9.808750823E-3,2.251125723E-1,3.836233541E-2
7.807051562E0,-5.288347602E-3,2.126334608E-1,3.193952516E-2
7.812014062E0,-5.288347602E-3,2.126334608E-1,3.193952516E-2
7.816978125E0,-3.612831468E-3,1.904677749E-1,2.045525797E-2
7.821940625E0,-3.612831468E-3,1.904677749E-1,2.045525797E-2
7.826903125E0,9.145525284E-3,8.873254061E-2,7.853981806E-4
7.831867187E0,9.145525284E-3,8.873254061E-2,7.853981806E-4
7.836829687E0,3.467969224E-2,-4.480260238E-2,-2.015855350E-2
7.841792187E0,3.467969224E-2,-4.480260238E-2,-2.015855350E-2
7.846756250E0,5.972516537E-2,-1.162738353E-1,-3.316125646E-2
7.851718750E0,5.972516537E-2,-1.162738353E-1,-3.316125646E-2
7.856682812E0,6.981316954E-2,-1.335700452E-1,-3.614576906E-2
7.861645312E0,6.981316954E-2,-1.335700452E-1,-3.614576906E-2
7.866609375E0,6.394886225E-2,-1.211433038E-1,-3.106686100E-2
7.871571875E0,6.394886225E-2,-1.211433038E-1,-3.106686100E-2
7.876534375E0,9.267698042E-3,-2.570869960E-2,-5.445427261E-3
7.881498437E0,9.267698042E-3,-2.570869960E-2,-5.445427261E-3
7.886460937E0,6.527531426E-3,-3.989822790E-2,-6.405358203E-3
7.891425000E0,6.527531426E-3,-3.989822790E-2,-6.405358203E-3
7.896387500E0,4.834562074E-3,-5.373868719E-2,-7.120943163E-3
7.901351562E0,4.834562074E-3,-5.373868719E-2,-7.120943163E-3
7.906314062E0,4.223696887E-3,-5.658357590E-2,-6.195918657E-3
7.911278125E0,4.223696887E-3,-5.658357590E-2,-6.195918657E-3
7.916240625E0,1.343903481E-3,-5.674065277E-2,-4.258603323E-3
7.921203125E0,1.343903481E-3,-5.674065277E-2,-4.258603323E-3
7.926167187E0,-3.089232836E-3,-4.386012256E-2,-8.203047328E-4
7.931129687E0,-3.089232836E-3,-4.386012256E-2,-8.203047328E-4
7.936093750E0,-7.557275705E-3,-3.101450019E-2,2.600540640E-3
7.941056250E0,-7.557275705E-3,-3.101450019E-2,2.600540640E-3
7.946018750E0,-1.005309634E-2,-2.979277074E-2,4.328416660E-3
7.950982812E0,-1.005309634E-2,-2.979277074E-2,4.328416660E-3
7.955945312E0,-9.773843922E-3,-3.572688997E-2,4.782202188E-3
7.960909375E0,-9.773843922E-3,-3.572688997E-2,4.782202188E-3
7.965871875E0,-9.040805511E-3,-3.605850041E-2,5.323254038E-3
7.970834375E0,-9.040805511E-3,-3.605850041E-2,5.323254038E-3
7.975798437E0,-8.569566533E-3,-3.855432197E-2,5.009094719E-3
7.980760937E0,-8.569566533E-3,-3.855432197E-2,5.009094719E-3
7.985725000E0,-8.412486874E-3,-4.201007634E-2,4.171337001E-3
7.990687500E0,-8.412486874E-3,-4.201007634E-2,4.171337001E-3
7.995651562E0,-8.429939859E-3,-4.721115530E-2,3.228859045E-3
8.000614062E0,-8.429939859E-3,-4.721115530E-2,3.228859045E-3
8.005578125E0,-8.464846760E-3,-5.571090803E-2,2.268928103E-3
8.010540625E0,-8.464846760E-3,-5.571090803E-2,2.268928103E-3
8.015503125E0,-8.395033889E-3,-6.391395628E-2,2.792526793E-4
8.020467187E0,-8.395033889E-3,-6.391395628E-2,2.792526793E-4
8.025429687E0,-4.255112633E-2,-3.885277510E-1,-1.799434423E-2
8.030393750E0,-4.255112633E-2,-3.885277510E-1,-1.799434423E-2
8.035356250E0,-3.612831607E-2,-3.991568089E-1,-3.855432197E-2
8.040320312E0,-3.612831607E-2,-3.991568089E-1,-3.855432197E-2
8.045282812E0,-2.796017379E-2,-4.308170676E-1,-5.576327071E-2
8.050245312E0,-2.796017379E-2,-4.308170676E-1,-5.576327071E-2
8.055209375E0,-1.703441329E-2,-4.438197613E-1,-6.496115774E-2
8.060171875E0,-1.703441329E-2,-4.438197613E-1,-6.496115774E-2
8.065134375E0,-3.368485486E-3,-4.312010407E-1,-6.738716364E-2
8.070098437E0,-3.368485486E-3,-4.312010407E-1,-6.738716364E-2
8.075062500E0,1.209513191E-2,-4.115486443E-1,-6.572909653E-2
8.080025000E0,1.209513191E-2,-4.115486443E-1,-6.572909653E-2
8.084987500E0,2.834414691E-2,-3.849498332E-1,-6.178465486E-2
8.089951562E0,2.834414691E-2,-3.849498332E-1,-6.178465486E-2
8.094914062E0,4.445353523E-2,-3.361853063E-1,-5.312782153E-2
8.099876562E0,4.445353523E-2,-3.361853063E-1,-5.312782153E-2
8.104840625E0,5.729915947E-2,-3.082251549E-1,-4.595451802E-2
8.109803125E0,5.729915947E-2,-3.082251549E-1,-4.595451802E-2
8.114767187E0,5.831145123E-2,-2.994461358E-1,-4.188790172E-2
8.119731250E0,5.831145123E-2,-2.994461358E-1,-4.188790172E-2
8.124693750E0,4.893903062E-2,-2.499835044E-1,-3.260274976E-2
8.129656250E0,4.893903062E-2,-2.499835044E-1,-3.260274976E-2
8.134620312E0,3.544763848E-2,-1.880417764E-1,-1.699950732E-2
8.139582812E0,3.544763848E-2,-1.880417764E-1,-1.699950732E-2
8.144545312E0,2.448697016E-2,-9.976302087E-2,3.508111695E-3
8.149507812E0,2.448697016E-2,-9.976302087E-2,3.508111695E-3
8.154471875E0,1.799434423E-2,-4.831071198E-2,1.888446324E-2
8.159435937E0,1.799434423E-2,-4.831071198E-2,1.888446324E-2
8.164398437E0,1.457349956E-2,-2.047271281E-2,2.541199327E-2
8.169360937E0,1.457349956E-2,-2.047271281E-2,2.541199327E-2
8.174325000E0,2.949606394E-3,1.734857261E-2,2.462659590E-2
8.179289062E0,2.949606394E-3,1.734857261E-2,2.462659590E-2
8.184251562E0,-1.153662615E-2,7.897614688E-2,2.398082428E-2
8.189214062E0,-1.153662615E-2,7.897614688E-2,2.398082428E-2
8.194178125E0,-1.806415804E-2,1.071283072E-1,2.230530791E-2
8.199140625E0,-1.806415804E-2,1.071283072E-1,2.230530791E-2
8.204104687E0,-1.577777602E-2,1.246688664E-1,2.214822732E-2
8.209067187E0,-1.577777602E-2,1.246688664E-1,2.214822732E-2
8.214031250E0,-1.008800324E-2,1.214749143E-1,2.139773592E-2
8.218993750E0,-1.008800324E-2,1.214749143E-1,2.139773592E-2
8.223956250E0,-6.003932562E-3,1.047197580E-1,2.014109865E-2
8.228918750E0,-6.003932562E-3,1.047197580E-1,2.014109865E-2
8.233882812E0,-3.176499158E-3,1.027824357E-1,2.055997774E-2
8.238845312E0,-3.176499158E-3,1.027824357E-1,2.055997774E-2
8.243809375E0,-2.565633971E-3,8.988445252E-2,2.127556317E-2
8.248771875E0,-2.565633971E-3,8.988445252E-2,2.127556317E-2
8.253735937E0,-1.221730490E-4,7.148868591E-2,2.251474746E-2
8.258698437E0,-1.221730490E-4,7.148868591E-2,2.251474746E-2
8.263662500E0,4.625122529E-3,5.185373127E-2,2.230530791E-2
8.268625000E0,4.625122529E-3,5.185373127E-2,2.230530791E-2
8.273589062E0,6.981316954E-3,3.248057887E-2,2.094395086E-2
8.278551562E0,6.981316954E-3,3.248057887E-2,2.094395086E-2
8.283514062E0,3.176499158E-3,1.073377486E-2,1.455604564E-2
8.288476562E0,3.176499158E-3,1.073377486E-2,1.455604564E-2
8.293440625E0,1.396263397E-4,-7.330382941E-4,9.791296907E-3
8.298403125E0,1.396263397E-4,-7.330382941E-4,9.791296907E-3
8.303367187E0,-9.773843922E-4,-7.120943163E-3,6.684611086E-3
8.308329687E0,-9.773843922E-4,-7.120943163E-3,6.684611086E-3
8.313293750E0,-3.490658419E-4,-1.068141498E-2,5.497787148E-3
8.318257812E0,-3.490658419E-4,-1.068141498E-2,5.497787148E-3
8.323220312E0,1.343903481E-3,-2.499311417E-2,7.853981806E-4
8.328182812E0,1.343903481E-3,-2.499311417E-2,7.853981806E-4
8.333146875E0,3.752457909E-3,-5.654866621E-2,-8.237954229E-3
8.338107812E0,3.752457909E-3,-5.654866621E-2,-8.237954229E-3
8.343071875E0,6.806783844E-3,-8.482300490E-2,-1.446877979E-2
8.348035937E0,6.806783844E-3,-8.482300490E-2,-1.446877979E-2
8.352998437E0,1.000073645E-2,-1.007229537E-1,-1.640609466E-2
8.357960937E0,1.000073645E-2,-1.007229537E-1,-1.640609466E-2
8.362923437E0,1.586504281E-2,-8.770279586E-2,-1.356120780E-2
8.367887500E0,1.586504281E-2,-8.770279586E-2,-1.356120780E-2
8.372850000E0,1.738347858E-2,-7.642796636E-2,-8.901178837E-3
8.377814062E0,1.738347858E-2,-7.642796636E-2,-8.901178837E-3
8.382776562E0,1.363102160E-2,-9.922196716E-2,-8.691739291E-3
8.387740625E0,1.363102160E-2,-9.922196716E-2,-8.691739291E-3
8.392703125E0,7.295476273E-3,-9.539970011E-2,-7.679448463E-3
8.397665625E0,7.295476273E-3,-9.539970011E-2,-7.679448463E-3
8.402629687E0,8.901178953E-4,-7.417649031E-2,-4.485496320E-3
8.407592187E0,8.901178953E-4,-7.417649031E-2,-4.485496320E-3
8.412556250E0,-3.228859045E-3,-7.817329466E-2,-1.797689125E-3
8.417518750E0,-3.228859045E-3,-7.817329466E-2,-1.797689125E-3
8.422482812E0,-7.016223390E-3,-7.065092772E-2,6.806784077E-4
8.427445312E0,-7.016223390E-3,-7.065092772E-2,6.806784077E-4
8.432407812E0,-1.774999872E-2,-5.890486389E-2,9.075712296E-4
8.437371875E0,-1.774999872E-2,-5.890486389E-2,9.075712296E-4
8.442334375E0,-2.288126573E-2,-9.060004354E-2,-4.607669078E-3
8.447298437E0,-2.288126573E-2,-9.060004354E-2,-4.607669078E-3
8.452260937E0,-1.591740362E-2,-1.027300805E-1,-6.894050632E-3
8.457225000E0,-1.591740362E-2,-1.027300805E-1,-6.894050632E-3
8.462187500E0,-5.375613924E-3,-1.147379428E-1,-1.087340154E-2
8.467150000E0,-5.375613924E-3,-1.147379428E-1,-1.087340154E-2
8.472114062E0,3.385938704E-3,-1.183507740E-1,-1.883210242E-2
8.477076562E0,3.385938704E-3,-1.183507740E-1,-1.883210242E-2
8.482040625E0,7.103490178E-3,-1.362404078E-1,-2.958333120E-2
8.487003125E0,7.103490178E-3,-1.362404078E-1,-2.958333120E-2
8.491967187E0,7.155850064E-3,-1.658935398E-1,-3.502875939E-2
8.496929687E0,7.155850064E-3,-1.658935398E-1,-3.502875939E-2
8.501892187E0,1.169370580E-2,-1.822472811E-1,-3.408627957E-2
8.506856250E0,1.169370580E-2,-1.822472811E-1,-3.408627957E-2
8.511818750E0,1.377064735E-2,-1.692620367E-1,-2.790781483E-2
8.516782812E0,1.377064735E-2,-1.692620367E-1,-2.790781483E-2
8.521745312E0,1.165879890E-2,-1.128006279E-1,-1.888446324E-2
8.526709375E0,1.165879890E-2,-1.128006279E-1,-1.888446324E-2
8.531671875E0,7.888888009E-3,-5.532693863E-2,-1.247910410E-2
8.536634375E0,7.888888009E-3,-5.532693863E-2,-1.247910410E-2
8.541598437E0,6.632251199E-3,2.556907386E-2,-5.078908056E-3
8.546560937E0,6.632251199E-3,2.556907386E-2,-5.078908056E-3
8.551525000E0,6.161012221E-3,4.169591516E-2,-2.757620299E-3
8.556487500E0,6.161012221E-3,4.169591516E-2,-2.757620299E-3
8.561451562E0,5.480333697E-3,5.948081985E-2,-1.396263367E-3
8.566415625E0,5.480333697E-3,5.948081985E-2,-1.396263367E-3
8.571376562E0,5.061454722E-4,1.211258490E-2,-4.014257283E-4
8.576340625E0,5.061454722E-4,1.211258490E-2,-4.014257283E-4
8.581303125E0,1.221730490E-4,1.939060725E-2,-1.396263397E-4
8.586267187E0,1.221730490E-4,1.939060725E-2,-1.396263397E-4
8.591229687E0,1.221730490E-3,1.072504818E-1,-2.268928074E-4
8.596193750E0,1.221730490E-3,1.072504818E-1,-2.268928074E-4
8.601156250E0,6.981316954E-3,1.056273282E-1,-2.757620299E-3
8.606118750E0,6.981316954E-3,1.056273282E-1,-2.757620299E-3
8.611082812E0,1.158898603E-2,1.139699966E-1,-6.649704650E-3
8.616045312E0,1.158898603E-2,1.139699966E-1,-6.649704650E-3
8.621009375E0,1.261873078E-2,1.434660703E-1,-8.534659632E-3
8.625971875E0,1.261873078E-2,1.434660703E-1,-8.534659632E-3
8.630935937E0,1.532399096E-2,1.833642870E-1,-7.592182141E-3
8.635898437E0,1.532399096E-2,1.833642870E-1,-7.592182141E-3
8.640860937E0,1.801179722E-2,2.312212139E-1,-7.504915702E-4
8.645825000E0,1.801179722E-2,2.312212139E-1,-7.504915702E-4
8.650787500E0,1.350884791E-2,2.369808108E-1,5.410520826E-3
8.655751562E0,1.350884791E-2,2.369808108E-1,5.410520826E-3
8.660714062E0,5.026548170E-3,2.320938855E-1,9.686577134E-3
8.665676562E0,5.026548170E-3,2.320938855E-1,9.686577134E-3
8.670640625E0,-2.687806962E-3,2.170840502E-1,9.843656793E-3
8.675603125E0,-2.687806962E-3,2.170840502E-1,9.843656793E-3
8.680567187E0,-4.049163777E-3,2.125112861E-1,1.911135577E-2
8.685529687E0,-4.049163777E-3,2.125112861E-1,1.911135577E-2
8.690493750E0,-7.906341925E-3,2.307499796E-1,3.991568089E-2
8.695456250E0,-7.906341925E-3,2.307499796E-1,3.991568089E-2
8.700418750E0,-1.525417715E-2,2.597573400E-1,6.792821735E-2
8.705382812E0,-1.525417715E-2,2.597573400E-1,6.792821735E-2
8.710346875E0,-1.984439418E-2,2.905798554E-1,9.150761366E-2
8.715309375E0,-1.984439418E-2,2.905798554E-1,9.150761366E-2
8.720273437E0,-2.094395086E-2,2.928662598E-1,9.588839114E-2
8.725235937E0,-2.094395086E-2,2.928662598E-1,9.588839114E-2
8.730198437E0,-1.645845547E-2,2.528283894E-1,8.487536013E-2
8.735160937E0,-1.645845547E-2,2.528283894E-1,8.487536013E-2
8.740125000E0,-1.015781611E-2,1.971698403E-1,6.857398897E-2
8.745087500E0,-1.015781611E-2,1.971698403E-1,6.857398897E-2
8.750051562E0,-7.539822254E-3,1.864186227E-1,5.553637818E-2
8.755014062E0,-7.539822254E-3,1.864186227E-1,5.553637818E-2
8.759978125E0,2.268928074E-4,1.742362231E-1,4.586725309E-2
8.764940625E0,2.268928074E-4,1.742362231E-1,4.586725309E-2
8.769903125E0,1.610938832E-2,1.181238815E-1,3.661700711E-2
8.774867187E0,1.610938832E-2,1.181238815E-1,3.661700711E-2
8.779831250E0,3.204424679E-2,8.529423922E-2,2.939134464E-2
8.784793750E0,3.204424679E-2,8.529423922E-2,2.939134464E-2
8.789756250E0,3.736750036E-2,6.986553222E-2,2.176425606E-2
8.794720312E0,3.736750036E-2,6.986553222E-2,2.176425606E-2
8.799682812E0,3.286454827E-2,6.169738993E-2,1.925098151E-2
8.804645312E0,3.286454827E-2,6.169738993E-2,1.925098151E-2
8.809609375E0,2.548180707E-2,6.335545331E-2,2.120575123E-2
8.814571875E0,2.548180707E-2,6.335545331E-2,2.120575123E-2
8.819535937E0,2.111848444E-2,6.825982779E-2,2.265437320E-2
8.824498437E0,2.111848444E-2,6.825982779E-2,2.265437320E-2
8.829462500E0,1.792453043E-2,4.626867920E-2,2.017600648E-2
8.834425000E0,1.792453043E-2,4.626867920E-2,2.017600648E-2
8.839387500E0,1.544616371E-2,4.520402756E-3,1.979203336E-2
8.844351562E0,1.544616371E-2,4.520402756E-3,1.979203336E-2
8.849314062E0,1.319468953E-2,-2.988003753E-2,2.289872058E-2
8.854278125E0,1.319468953E-2,-2.988003753E-2,2.289872058E-2
8.859240625E0,1.057669520E-2,-8.663814515E-2,2.145009674E-2
8.864204687E0,1.057669520E-2,-8.663814515E-2,2.145009674E-2
8.869167187E0,1.078613475E-2,-7.620107383E-2,2.104867063E-2
8.874129687E0,1.078613475E-2,-7.620107383E-2,2.104867063E-2
8.879093750E0,1.556833647E-2,-6.220353395E-2,1.661553420E-2
8.884056250E0,1.556833647E-2,-6.220353395E-2,1.661553420E-2
8.889020312E0,2.591813914E-2,-8.119271696E-2,1.071632188E-2
8.893982812E0,2.591813914E-2,-8.119271696E-2,1.071632188E-2
8.898945312E0,3.659955412E-2,-1.030442417E-1,7.208209950E-3
8.903909375E0,3.659955412E-2,-1.030442417E-1,7.208209950E-3
8.908871875E0,4.136430472E-2,-7.995353639E-2,9.843656793E-3
8.913835937E0,4.136430472E-2,-7.995353639E-2,9.843656793E-3
8.918798437E0,3.522074595E-2,-6.429792941E-2,1.312487572E-2
8.923762500E0,3.522074595E-2,-6.429792941E-2,1.312487572E-2
8.928725000E0,2.485348843E-2,-4.998622835E-2,1.680752076E-2
8.933687500E0,2.485348843E-2,-4.998622835E-2,1.680752076E-2
8.938651562E0,1.583013684E-2,-3.164282069E-2,2.087413706E-2
8.943614062E0,1.583013684E-2,-3.164282069E-2,2.087413706E-2
8.948578125E0,1.024508290E-2,-3.642502055E-2,2.628465928E-2
8.953540625E0,1.024508290E-2,-3.642502055E-2,2.628465928E-2
8.958503125E0,7.539822254E-3,-4.839798063E-2,3.275983036E-2
8.963467187E0,7.539822254E-3,-4.839798063E-2,3.275983036E-2
8.968429687E0,5.881759338E-3,-6.836454570E-2,3.567453101E-2
8.973393750E0,5.881759338E-3,-6.836454570E-2,3.567453101E-2
8.978356250E0,4.764748737E-3,-1.015956178E-1,3.068288788E-2
8.983320312E0,4.764748737E-3,-1.015956178E-1,3.068288788E-2
8.988282812E0,6.265731994E-3,-1.271646917E-1,2.078687213E-2
8.993245312E0,6.265731994E-3,-1.271646917E-1,2.078687213E-2
8.998209375E0,1.466076542E-2,-1.547583491E-1,8.621926419E-3
9.003171875E0,1.466076542E-2,-1.547583491E-1,8.621926419E-3
9.008135937E0,3.015928902E-2,-1.938886195E-1,-4.328416660E-3
9.013098437E0,3.015928902E-2,-1.938886195E-1,-4.328416660E-3
9.018062500E0,4.436627030E-2,-1.890715212E-1,-8.831365965E-3
9.023025000E0,4.436627030E-2,-1.890715212E-1,-8.831365965E-3
9.027987500E0,5.010840297E-2,-2.062804699E-1,-1.675515994E-2
9.032951562E0,5.010840297E-2,-2.062804699E-1,-1.675515994E-2
9.037914062E0,5.150466785E-2,-2.373647839E-1,-3.839724511E-2
9.042878125E0,5.150466785E-2,-2.373647839E-1,-3.839724511E-2
9.047840625E0,4.644321278E-2,-2.683269083E-1,-6.455972791E-2
9.052804687E0,4.644321278E-2,-2.683269083E-1,-6.455972791E-2
9.057767187E0,3.783873841E-2,-2.731440365E-1,-7.637561113E-2
9.062729687E0,3.783873841E-2,-2.731440365E-1,-7.637561113E-2
9.067693750E0,2.953097038E-2,-2.528632879E-1,-7.560766488E-2
9.072656250E0,2.953097038E-2,-2.528632879E-1,-7.560766488E-2
9.077620312E0,2.638937905E-2,-2.275909334E-1,-6.873106211E-2
9.082582812E0,2.638937905E-2,-2.275909334E-1,-6.873106211E-2
9.087546875E0,1.769763790E-2,-1.866629571E-1,-5.777039751E-2
9.092509375E0,1.769763790E-2,-1.866629571E-1,-5.777039751E-2
9.097471875E0,5.916666240E-3,-1.702045053E-1,-4.874704406E-2
9.102435937E0,5.916666240E-3,-1.702045053E-1,-4.874704406E-2
9.107398437E0,8.552113432E-4,-1.914277077E-1,-4.522148147E-2
9.112362500E0,8.552113432E-4,-1.914277077E-1,-4.522148147E-2
9.117325000E0,2.827433404E-3,-2.081130594E-1,-4.307472706E-2
9.122289062E0,2.827433404E-3,-2.081130594E-1,-4.307472706E-2
9.127251562E0,6.440265104E-3,-2.328443676E-1,-4.185299575E-2
9.132214062E0,6.440265104E-3,-2.328443676E-1,-4.185299575E-2
9.137178125E0,8.796459064E-3,-2.316749990E-1,-3.946189582E-2
9.142140625E0,8.796459064E-3,-2.316749990E-1,-3.946189582E-2
9.147104687E0,8.761553094E-3,-2.278178334E-1,-3.900810704E-2
9.152067187E0,8.761553094E-3,-2.278178334E-1,-3.900810704E-2
9.157031250E0,1.125737373E-2,-2.242573500E-1,-4.103269055E-2
9.161993750E0,1.125737373E-2,-2.242573500E-1,-4.103269055E-2
9.166956250E0,1.851794310E-2,-2.334377915E-1,-4.625122622E-2
9.171920312E0,1.851794310E-2,-2.334377915E-1,-4.625122622E-2
9.176882812E0,2.399827726E-2,-2.132792324E-1,-5.038765445E-2
9.181846875E0,2.399827726E-2,-2.132792324E-1,-5.038765445E-2
9.186809375E0,3.857177682E-3,-3.464478627E-2,-1.014036313E-2
9.191773437E0,3.857177682E-3,-3.464478627E-2,-1.014036313E-2
9.196735937E0,1.427679323E-2,-1.571494490E-1,-5.281366408E-2
9.201698437E0,1.427679323E-2,-1.571494490E-1,-5.281366408E-2
9.206662500E0,1.041961554E-2,-1.092052534E-1,-4.337143153E-2
9.211625000E0,1.041961554E-2,-1.092052534E-1,-4.337143153E-2
9.216589062E0,8.639379404E-3,-9.300859272E-2,-3.481931984E-2
9.221551562E0,8.639379404E-3,-9.300859272E-2,-3.481931984E-2
9.226515625E0,5.427973811E-3,-5.628686771E-2,-2.661627159E-2
9.231478125E0,5.427973811E-3,-5.628686771E-2,-2.661627159E-2
9.236440625E0,2.775073517E-3,-2.352703735E-2,-2.124065720E-2
9.241404687E0,2.775073517E-3,-2.352703735E-2,-2.124065720E-2
9.246367187E0,3.351032268E-3,3.712315485E-2,-1.500983164E-2
9.251331250E0,3.351032268E-3,3.712315485E-2,-1.500983164E-2
9.256293750E0,8.307767101E-3,9.484118968E-2,-1.000073645E-2
9.261256250E0,8.307767101E-3,9.484118968E-2,-1.000073645E-2
9.266220312E0,1.324704941E-2,1.095543131E-1,-9.861109778E-3
9.271182812E0,1.324704941E-2,1.095543131E-1,-9.861109778E-3
9.276146875E0,2.862340072E-3,2.375393175E-2,-1.972222002E-3
9.281109375E0,2.862340072E-3,2.375393175E-2,-1.972222002E-3
9.286073437E0,1.673770696E-2,1.228886321E-1,-1.115265395E-2
9.291035937E0,1.673770696E-2,1.228886321E-1,-1.115265395E-2
9.295998437E0,4.363323096E-3,2.115339041E-2,-2.373647876E-3
9.300962500E0,4.363323096E-3,2.115339041E-2,-2.373647876E-3
9.305925000E0,5.358160939E-3,2.300344035E-2,-3.543018363E-3
9.310889062E0,5.358160939E-3,2.300344035E-2,-3.543018363E-3
9.315851562E0,5.218534265E-3,2.410299703E-2,-5.393067375E-3
9.320815625E0,5.218534265E-3,2.410299703E-2,-5.393067375E-3
9.325778125E0,4.694935866E-3,2.403318323E-2,-6.440265104E-3
9.330740625E0,4.694935866E-3,2.403318323E-2,-6.440265104E-3
9.335704687E0,4.415682983E-3,2.413790300E-2,-6.073745899E-3
9.340667187E0,4.415682983E-3,2.413790300E-2,-6.073745899E-3
9.345631250E0,4.328416660E-3,3.040363453E-2,-4.834562074E-3
9.350593750E0,4.328416660E-3,3.040363453E-2,-4.834562074E-3
9.355556250E0,4.276056774E-3,3.635520861E-2,-3.839724232E-3
9.360520312E0,4.276056774E-3,3.635520861E-2,-3.839724232E-3
9.365482812E0,4.171337001E-3,4.251622036E-2,-3.089232836E-3
9.370446875E0,4.171337001E-3,4.251622036E-2,-3.089232836E-3
