"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.319828000E0,-4.834945679E-2,9.854607239E0,-1.606159973E-1
3.329863000E0,-1.077758789E-1,9.904453583E0,-1.550775146E-1
3.339917000E0,-1.574725342E-1,9.917775879E0,-1.516346741E-1
3.350009000E0,-1.844165039E-1,9.931098175E0,-1.523831177E-1
3.360045000E0,-2.055226135E-1,9.890083466E0,-1.830693054E-1
3.370129000E0,-1.697470093E-1,9.857002258E0,-2.348616028E-1
3.380188000E0,-1.374142456E-1,9.848470001E0,-2.007325745E-1
3.390226000E0,-1.086740112E-1,9.836345215E0,-2.005828857E-1
3.400309000E0,-9.385482788E-2,9.862840118E0,-1.890568542E-1
3.410338000E0,-8.262817383E-2,9.905651093E0,-8.816665649E-2
3.420408000E0,-1.082249451E-1,9.950557709E0,-6.436614990E-2
3.430489000E0,-1.465452576E-1,9.935588837E0,-7.679031372E-2
3.440518000E0,-1.953437805E-1,9.934391327E0,-9.999206543E-2
3.450587000E0,-2.335144043E-1,9.952503662E0,-1.079255676E-1
3.460667000E0,-2.435435486E-1,9.980196075E0,-8.232879639E-2
3.470699000E0,-2.314187622E-1,9.992320862E0,-8.876541138E-2
3.480772000E0,-2.291734314E-1,1.000953506E1,-9.729766846E-2
3.490844000E0,-1.784289551E-1,1.000953506E1,-1.136137390E-1
3.500877000E0,-1.384620667E-1,9.942923584E0,-1.472937012E-1
3.510953000E0,-7.873626709E-2,9.942474518E0,-2.065704346E-1
3.521030000E0,-8.472381592E-2,9.939480743E0,-1.758842468E-1
3.531091000E0,-9.505233765E-2,9.950707397E0,-1.386117554E-1
3.541136000E0,-8.352630615E-2,9.944869537E0,-1.691482544E-1
3.551182000E0,-9.624984741E-2,9.927505646E0,-1.492396545E-1
3.561276000E0,-6.870712280E-2,9.898765411E0,-1.874102783E-1
3.571336000E0,-6.092330933E-2,9.879455566E0,-1.722917175E-1
3.581388375E0,-5.418731689E-2,9.914033661E0,-1.622625732E-1
3.591445375E0,-1.013392639E-1,9.924811249E0,-1.526824951E-1
3.601492375E0,-1.604663086E-1,9.937834167E0,-1.086740112E-1
3.611537375E0,-1.694476318E-1,9.948761444E0,-1.143621826E-1
3.621598375E0,-1.616638184E-1,9.931996307E0,-1.037342834E-1
3.631675375E0,-1.767823792E-1,9.910890198E0,-1.878593445E-1
3.641748375E0,-1.354682922E-1,9.886490936E0,-2.142045593E-1
3.651781375E0,-7.200027466E-2,9.903705139E0,-1.604663086E-1
3.661855375E0,-6.122268677E-2,9.898466034E0,-1.152603149E-1
3.671905375E0,-6.107299805E-2,9.934391327E0,-8.247848511E-2
3.681995375E0,-7.304809570E-2,9.930050354E0,-9.145980835E-2
3.692037375E0,-1.089733887E-1,9.922116852E0,-1.151106262E-1
3.702116375E0,-1.576222229E-1,9.900861053E0,-1.311273193E-1
3.712147375E0,-1.749861145E-1,9.901160431E0,-1.392105103E-1
3.722203375E0,-1.875599670E-1,9.918823700E0,-7.828720093E-2
3.732294375E0,-1.523831177E-1,9.929900665E0,-1.005908203E-1
3.742324375E0,-5.957611084E-2,9.901010742E0,-1.094224548E-1
3.752411375E0,9.430389404E-3,9.889335022E0,-1.652563477E-1
3.762471375E0,-1.032852173E-2,9.837393036E0,-2.543211365E-1
3.772500375E0,-7.304809570E-2,9.867630157E0,-2.234852600E-1
3.782590375E0,-1.079255676E-1,9.912387085E0,-2.077679443E-1
3.792623375E0,-1.698966980E-1,9.919721832E0,-1.499880981E-1
3.802682375E0,-1.866618347E-1,9.966125336E0,-7.394622803E-2
