"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.360214063E0,1.614429615E-2,-8.883900642E-1,-5.455899239E-2
5.365178125E0,1.614429615E-2,-8.883900642E-1,-5.455899239E-2
5.370140625E0,1.841322333E-2,-8.881456852E-1,-5.398303270E-2
5.375104688E0,1.841322333E-2,-8.881456852E-1,-5.398303270E-2
5.380067188E0,2.005383372E-2,-8.876046538E-1,-5.358160660E-2
5.385029688E0,2.005383372E-2,-8.876046538E-1,-5.358160660E-2
5.389993750E0,2.122320421E-2,-8.899433613E-1,-5.345943570E-2
5.394956250E0,2.122320421E-2,-8.899433613E-1,-5.345943570E-2
5.399920313E0,2.171189524E-2,-8.849517703E-1,-5.297074094E-2
5.404882813E0,2.171189524E-2,-8.849517703E-1,-5.297074094E-2
5.409846875E0,2.200860158E-2,-8.829969764E-1,-5.258677155E-2
5.414809375E0,2.200860158E-2,-8.829969764E-1,-5.258677155E-2
5.419771875E0,2.195624262E-2,-8.868541718E-1,-5.274384841E-2
5.424735938E0,2.195624262E-2,-8.868541718E-1,-5.274384841E-2
5.429698438E0,2.223549411E-2,-8.917759657E-1,-5.314527452E-2
5.434662500E0,2.223549411E-2,-8.917759657E-1,-5.314527452E-2
5.439625000E0,1.188394651E-1,-4.602677345E0,-2.739468813E-1
5.444587500E0,1.188394651E-1,-4.602677345E0,-2.739468813E-1
5.449551563E0,1.157676876E-1,-4.219001770E0,-2.506292760E-1
5.454514063E0,1.157676876E-1,-4.219001770E0,-2.506292760E-1
5.459478125E0,1.155931577E-1,-3.873880386E0,-2.323905826E-1
5.464440625E0,1.155931577E-1,-3.873880386E0,-2.323905826E-1
5.469404688E0,1.142143458E-1,-3.539789438E0,-2.182708681E-1
5.474367188E0,1.142143458E-1,-3.539789438E0,-2.182708681E-1
5.479329688E0,1.114218161E-1,-3.223326445E0,-2.092126161E-1
5.484293750E0,1.114218161E-1,-3.223326445E0,-2.092126161E-1
5.489256250E0,1.057669520E-1,-2.944841623E0,-2.065422684E-1
5.494220313E0,1.057669520E-1,-2.944841623E0,-2.065422684E-1
5.499182813E0,9.838420898E-2,-2.687178612E0,-2.023360133E-1
5.504146875E0,9.838420898E-2,-2.687178612E0,-2.023360133E-1
5.509109375E0,9.063494951E-2,-2.474283457E0,-1.941678822E-1
5.514071875E0,9.063494951E-2,-2.474283457E0,-1.941678822E-1
5.519035938E0,8.365362883E-2,-2.289767265E0,-1.840973347E-1
5.523998438E0,8.365362883E-2,-2.289767265E0,-1.840973347E-1
5.528962500E0,7.785914093E-2,-2.110050678E0,-1.707979143E-1
5.533925000E0,7.785914093E-2,-2.110050678E0,-1.707979143E-1
5.538887500E0,7.262314856E-2,-1.954716444E0,-1.561022550E-1
5.543851563E0,7.262314856E-2,-1.954716444E0,-1.561022550E-1
5.548814063E0,6.695082784E-2,-1.817289114E0,-1.430646330E-1
5.553778125E0,6.695082784E-2,-1.817289114E0,-1.430646330E-1
5.558740625E0,6.089453772E-2,-1.716985106E0,-1.326973885E-1
5.563704688E0,6.089453772E-2,-1.716985106E0,-1.326973885E-1
5.568667188E0,5.534439161E-2,-1.593136549E0,-1.222603172E-1
5.573629688E0,5.534439161E-2,-1.593136549E0,-1.222603172E-1
5.578593750E0,5.082398653E-2,-1.495485306E0,-1.134114936E-1
5.583556250E0,5.082398653E-2,-1.495485306E0,-1.134114936E-1
5.588520313E0,4.719370231E-2,-1.403157473E0,-1.051909924E-1
5.593482813E0,4.719370231E-2,-1.403157473E0,-1.051909924E-1
5.598446875E0,4.338888451E-2,-1.344287515E0,-9.946631640E-2
5.603409375E0,4.338888451E-2,-1.344287515E0,-9.946631640E-2
5.608371875E0,7.749261800E-3,-2.498089820E-1,-1.836086437E-2
5.613335938E0,7.749261800E-3,-2.498089820E-1,-1.836086437E-2
5.618298438E0,7.696901914E-3,-2.576280534E-1,-1.916371472E-2
5.623262500E0,7.696901914E-3,-2.576280534E-1,-1.916371472E-2
5.628225000E0,7.452555932E-3,-2.592861056E-1,-2.021091245E-2
5.633189063E0,7.452555932E-3,-2.592861056E-1,-2.021091245E-2
5.638151563E0,7.400196046E-3,-2.616423070E-1,-2.132792398E-2
5.643115625E0,7.400196046E-3,-2.616423070E-1,-2.132792398E-2
5.648078125E0,7.278022822E-3,-2.682571113E-1,-2.197369561E-2
5.653040625E0,7.278022822E-3,-2.682571113E-1,-2.197369561E-2
5.658004688E0,6.457718089E-3,-2.772455513E-1,-2.235766686E-2
5.662967188E0,6.457718089E-3,-2.772455513E-1,-2.235766686E-2
5.667931250E0,4.537856206E-3,-2.863038182E-1,-2.300344035E-2
5.672893750E0,4.537856206E-3,-2.863038182E-1,-2.300344035E-2
5.677857813E0,2.356194425E-3,-2.939483523E-1,-2.373647690E-2
5.682820313E0,2.356194425E-3,-2.939483523E-1,-2.373647690E-2
5.687782813E0,6.632251316E-4,-2.975262702E-1,-2.429498360E-2
5.692746875E0,6.632251316E-4,-2.975262702E-1,-2.429498360E-2
5.697709375E0,1.396263397E-4,-3.005980551E-1,-2.490584925E-2
5.702671875E0,1.396263397E-4,-3.005980551E-1,-2.490584925E-2
5.707635938E0,-3.490658419E-4,-3.042109013E-1,-2.583087236E-2
5.712600000E0,-3.490658419E-4,-3.042109013E-1,-2.583087236E-2
5.717562500E0,-6.108652451E-4,-3.086440265E-1,-2.684316412E-2
5.722525000E0,-6.108652451E-4,-3.086440265E-1,-2.684316412E-2
5.727489063E0,-8.901178953E-4,-3.150668442E-1,-2.773328125E-2
5.732451563E0,-8.901178953E-4,-3.150668442E-1,-2.773328125E-2
5.737415625E0,-1.169370604E-3,-3.143861592E-1,-2.755874954E-2
5.742378125E0,-1.169370604E-3,-3.143861592E-1,-2.755874954E-2
5.747340625E0,-1.640609466E-3,-3.153286278E-1,-2.691297606E-2
5.752304688E0,-1.640609466E-3,-3.153286278E-1,-2.691297606E-2
5.757267188E0,-1.937315450E-3,-3.150144815E-1,-2.609267272E-2
5.762231250E0,-1.937315450E-3,-3.150144815E-1,-2.609267272E-2
5.767193750E0,-2.338741207E-3,-3.136356771E-1,-2.528982051E-2
5.772156250E0,-2.338741207E-3,-3.136356771E-1,-2.528982051E-2
5.777118750E0,-2.932153177E-3,-3.143861592E-1,-2.504547499E-2
5.782082813E0,-2.932153177E-3,-3.143861592E-1,-2.504547499E-2
5.787046875E0,-3.665191354E-3,-3.173532188E-1,-2.380629070E-2
5.792009375E0,-3.665191354E-3,-3.173532188E-1,-2.380629070E-2
5.796973438E0,-4.345869645E-3,-3.240901828E-1,-2.188642882E-2
5.801935938E0,-4.345869645E-3,-3.240901828E-1,-2.188642882E-2
5.806898438E0,-4.834562074E-3,-3.267430961E-1,-1.975712739E-2
5.811860938E0,-4.834562074E-3,-3.267430961E-1,-1.975712739E-2
5.816825000E0,-5.235987715E-3,-3.266383708E-1,-1.843067631E-2
5.821787500E0,-5.235987715E-3,-3.266383708E-1,-1.843067631E-2
5.826751563E0,-5.567600485E-3,-3.292912543E-1,-1.844812930E-2
5.831714063E0,-5.567600485E-3,-3.292912543E-1,-1.844812930E-2
5.836676563E0,-5.759586580E-3,-3.300068676E-1,-1.867502369E-2
5.841640625E0,-5.759586580E-3,-3.300068676E-1,-1.867502369E-2
5.846604688E0,-5.654866807E-3,-3.306875229E-1,-1.912880875E-2
5.851567188E0,-5.654866807E-3,-3.306875229E-1,-1.912880875E-2
5.856529688E0,-5.393067375E-3,-3.340211213E-1,-1.960004680E-2
5.861492188E0,-5.393067375E-3,-3.340211213E-1,-1.960004680E-2
5.866456250E0,-5.183627829E-3,-3.394840062E-1,-2.000147291E-2
5.871420313E0,-5.183627829E-3,-3.394840062E-1,-2.000147291E-2
5.876382813E0,-5.009094719E-3,-3.402344882E-1,-2.052507177E-2
5.881346875E0,-5.009094719E-3,-3.402344882E-1,-2.052507177E-2
5.886309375E0,-4.939281847E-3,-3.433760703E-1,-2.150245570E-2
5.891271875E0,-4.939281847E-3,-3.433760703E-1,-2.150245570E-2
5.896235938E0,-5.061454605E-3,-3.449468613E-1,-2.207841538E-2
5.901198438E0,-5.061454605E-3,-3.449468613E-1,-2.207841538E-2
5.906160938E0,-5.253441166E-3,-3.463082314E-1,-2.195624262E-2
5.911125000E0,-5.253441166E-3,-3.463082314E-1,-2.195624262E-2
5.916089063E0,-5.427973811E-3,-3.472158015E-1,-2.158972248E-2
5.921051563E0,-5.427973811E-3,-3.472158015E-1,-2.158972248E-2
5.926014063E0,-5.445427261E-3,-3.525390625E-1,-2.160717547E-2
5.930978125E0,-5.445427261E-3,-3.525390625E-1,-2.160717547E-2
5.935942188E0,-5.585053470E-3,-3.557853699E-1,-2.171189524E-2
5.940904688E0,-5.585053470E-3,-3.557853699E-1,-2.171189524E-2
5.945867188E0,-5.934119225E-3,-3.586826026E-1,-2.188642882E-2
5.950831250E0,-5.934119225E-3,-3.586826026E-1,-2.188642882E-2
5.955793750E0,-6.265731994E-3,-3.606199324E-1,-2.199114859E-2
5.960757813E0,-6.265731994E-3,-3.606199324E-1,-2.199114859E-2
5.965720313E0,-5.777040031E-3,-3.583509922E-1,-2.199114859E-2
5.970684375E0,-5.777040031E-3,-3.583509922E-1,-2.199114859E-2
5.975646875E0,-4.921828397E-3,-3.567453027E-1,-2.214822732E-2
5.980609375E0,-4.921828397E-3,-3.567453027E-1,-2.214822732E-2
5.985573438E0,-4.241149873E-3,-3.601137698E-1,-2.253220044E-2
5.990534375E0,-4.241149873E-3,-3.601137698E-1,-2.253220044E-2
5.995500000E0,-3.909537569E-3,-3.648959994E-1,-2.293362655E-2
6.000460938E0,-3.909537569E-3,-3.648959994E-1,-2.293362655E-2
6.005426563E0,-3.228859045E-3,-3.657337427E-1,-2.347467840E-2
6.010387500E0,-3.228859045E-3,-3.657337427E-1,-2.347467840E-2
6.015351563E0,-2.111848444E-3,-3.642153144E-1,-2.392846346E-2
6.020315625E0,-2.111848444E-3,-3.642153144E-1,-2.392846346E-2
6.025278125E0,-8.552113432E-4,-3.643549383E-1,-2.446951531E-2
6.030240625E0,-8.552113432E-4,-3.643549383E-1,-2.446951531E-2
6.035203125E0,-1.396263397E-4,-3.633251786E-1,-2.480112948E-2
6.040167188E0,-1.396263397E-4,-3.633251786E-1,-2.480112948E-2
6.045160938E0,5.061454722E-4,-3.580542803E-1,-2.474876866E-2
6.050093750E0,5.061454722E-4,-3.580542803E-1,-2.474876866E-2
6.055056250E0,1.361356815E-3,-3.558726311E-1,-2.509783395E-2
6.060020313E0,1.361356815E-3,-3.558726311E-1,-2.509783395E-2
6.064984375E0,1.989675453E-3,-3.545287251E-1,-2.549926005E-2
6.069946875E0,1.989675453E-3,-3.545287251E-1,-2.549926005E-2
6.074909375E0,2.216568217E-3,-3.574434221E-1,-2.590068616E-2
6.079871875E0,2.216568217E-3,-3.574434221E-1,-2.590068616E-2
6.084835938E0,2.478367416E-3,-3.581241071E-1,-2.647664398E-2
6.089800000E0,2.478367416E-3,-3.581241071E-1,-2.647664398E-2
6.094762500E0,2.530727303E-3,-3.550348878E-1,-2.701769583E-2
6.099726563E0,2.530727303E-3,-3.550348878E-1,-2.701769583E-2
6.104689063E0,2.548180753E-3,-3.508111835E-1,-2.806489356E-2
6.109651563E0,2.548180753E-3,-3.508111835E-1,-2.806489356E-2
6.114615625E0,2.513274085E-3,-3.493625522E-1,-2.949606441E-2
6.119578125E0,2.513274085E-3,-3.493625522E-1,-2.949606441E-2
6.124542188E0,2.705260413E-3,-3.522074521E-1,-3.057816811E-2
6.129504688E0,2.705260413E-3,-3.522074521E-1,-3.057816811E-2
6.134468750E0,2.844886621E-3,-3.569023907E-1,-3.134611249E-2
6.139429688E0,2.844886621E-3,-3.569023907E-1,-3.134611249E-2
6.144393750E0,2.705260413E-3,-3.570594490E-1,-3.146828711E-2
6.149357813E0,2.705260413E-3,-3.570594490E-1,-3.146828711E-2
6.154320313E0,2.286381321E-3,-3.580019474E-1,-3.143338114E-2
6.159284375E0,2.286381321E-3,-3.580019474E-1,-3.143338114E-2
6.164246875E0,1.396263367E-3,-3.607595563E-1,-3.141592816E-2
6.169209375E0,1.396263367E-3,-3.607595563E-1,-3.141592816E-2
6.174173438E0,-1.221730490E-4,-3.611086309E-1,-3.117158078E-2
6.179135938E0,-1.221730490E-4,-3.611086309E-1,-3.117158078E-2
6.184100000E0,-1.431170036E-3,-3.633601069E-1,-3.106686100E-2
6.189062500E0,-1.431170036E-3,-3.633601069E-1,-3.106686100E-2
6.194026563E0,-2.495820867E-3,-3.637964427E-1,-3.094468825E-2
6.198989063E0,-2.495820867E-3,-3.637964427E-1,-3.094468825E-2
6.203953125E0,-3.420845373E-3,-3.647563457E-1,-3.064798191E-2
6.208915625E0,-3.420845373E-3,-3.647563457E-1,-3.064798191E-2
6.213878125E0,-4.258603323E-3,-3.641454875E-1,-2.977531776E-2
6.218842188E0,-4.258603323E-3,-3.641454875E-1,-2.977531776E-2
6.223804688E0,-5.026548170E-3,-3.638662398E-1,-2.874557301E-2
6.228768750E0,-5.026548170E-3,-3.638662398E-1,-2.874557301E-2
6.233729688E0,-5.427973811E-3,-3.606024683E-1,-2.731440216E-2
6.238693750E0,-5.427973811E-3,-3.606024683E-1,-2.731440216E-2
6.243656250E0,-2.918190509E-2,-1.839943528E0,-1.336573064E-1
6.248620313E0,-2.918190509E-2,-1.839943528E0,-1.336573064E-1
6.253582813E0,-2.617993951E-2,-1.668046117E0,-1.170766875E-1
6.258545313E0,-2.617993951E-2,-1.668046117E0,-1.170766875E-1
6.263509375E0,-4.398229532E-3,-2.943148613E-1,-1.973967440E-2
6.268471875E0,-4.398229532E-3,-2.943148613E-1,-1.973967440E-2
6.273435938E0,-4.241149873E-3,-2.938785255E-1,-1.870992966E-2
6.278398438E0,-4.241149873E-3,-2.938785255E-1,-1.870992966E-2
6.283362500E0,-4.171337001E-3,-2.930931449E-1,-1.783726551E-2
6.288326563E0,-4.171337001E-3,-2.930931449E-1,-1.783726551E-2
6.293289063E0,-4.101523664E-3,-2.918365002E-1,-1.747074537E-2
6.298251563E0,-4.101523664E-3,-2.918365002E-1,-1.747074537E-2
6.303214063E0,-4.031710327E-3,-2.919761240E-1,-1.705186628E-2
6.308178125E0,-4.031710327E-3,-2.919761240E-1,-1.705186628E-2
6.313140625E0,-4.066617228E-3,-2.882585824E-1,-1.682497375E-2
6.318104688E0,-4.066617228E-3,-2.882585824E-1,-1.682497375E-2
6.323067188E0,-4.206243437E-3,-2.845933735E-1,-1.685987972E-2
6.328031250E0,-4.206243437E-3,-2.845933735E-1,-1.685987972E-2
6.332993750E0,-2.295107953E-2,-1.455080986E0,-8.820894361E-2
6.337956250E0,-2.295107953E-2,-1.455080986E0,-8.820894361E-2
6.342920313E0,-2.075196430E-2,-1.315105557E0,-7.991862297E-2
6.347882813E0,-2.075196430E-2,-1.315105557E0,-7.991862297E-2
6.352846875E0,-1.619665511E-2,-1.182495475E0,-7.424630970E-2
6.357809375E0,-1.619665511E-2,-1.182495475E0,-7.424630970E-2
6.362773438E0,-1.186823845E-2,-1.070916533E0,-7.365289330E-2
6.367735938E0,-1.186823845E-2,-1.070916533E0,-7.365289330E-2
6.372698438E0,-9.407324716E-3,-9.832661152E-1,-7.644542307E-2
6.377662500E0,-9.407324716E-3,-9.832661152E-1,-7.644542307E-2
6.382626563E0,-7.871435024E-3,-8.857022524E-1,-7.857472450E-2
6.387589063E0,-7.871435024E-3,-8.857022524E-1,-7.857472450E-2
6.392553125E0,-6.527531426E-3,-7.968125939E-1,-7.934267074E-2
6.397515625E0,-6.527531426E-3,-7.968125939E-1,-7.934267074E-2
6.402479688E0,-5.270894151E-3,-7.303330302E-1,-7.578219473E-2
6.407442188E0,-5.270894151E-3,-7.303330302E-1,-7.578219473E-2
6.412404688E0,-4.677482415E-3,-6.672917008E-1,-6.743951887E-2
6.417368750E0,-4.677482415E-3,-6.672917008E-1,-6.743951887E-2
6.422331250E0,-6.649704650E-3,-6.328389049E-1,-5.958554149E-2
6.427295313E0,-6.649704650E-3,-6.328389049E-1,-5.958554149E-2
6.432257813E0,-1.342158206E-2,-6.082996130E-1,-5.314527452E-2
6.437221875E0,-1.342158206E-2,-6.082996130E-1,-5.314527452E-2
6.442182813E0,-2.302089334E-2,-5.810899138E-1,-4.892157763E-2
6.447146875E0,-2.302089334E-2,-5.810899138E-1,-4.892157763E-2
6.452110938E0,-3.075270168E-2,-5.558524728E-1,-4.520402849E-2
6.457073438E0,-3.075270168E-2,-5.558524728E-1,-4.520402849E-2
6.462035938E0,-3.286454827E-2,-5.301612020E-1,-3.766420484E-2
6.466998438E0,-3.286454827E-2,-5.301612020E-1,-3.766420484E-2
6.471962500E0,-2.902482450E-2,-4.915894270E-1,-2.794272080E-2
6.476925000E0,-2.902482450E-2,-4.915894270E-1,-2.794272080E-2
6.481889063E0,-2.164208330E-2,-4.498586059E-1,-2.031563222E-2
6.486851563E0,-2.164208330E-2,-4.498586059E-1,-2.031563222E-2
6.491814063E0,-1.509709843E-2,-4.016002715E-1,-1.713913307E-2
6.496778125E0,-1.509709843E-2,-4.016002715E-1,-1.713913307E-2
6.501740625E0,-1.298524998E-2,-3.563962281E-1,-1.736602560E-2
6.506704688E0,-1.298524998E-2,-3.563962281E-1,-1.736602560E-2
6.511667188E0,-9.023352526E-3,-3.288025856E-1,-1.839577034E-2
6.516631250E0,-9.023352526E-3,-3.288025856E-1,-1.839577034E-2
6.521593750E0,-5.654866807E-3,-3.071430326E-1,-1.893682219E-2
6.526556250E0,-5.654866807E-3,-3.071430326E-1,-1.893682219E-2
6.531520313E0,-4.415682983E-3,-2.849250138E-1,-1.816887781E-2
6.536482813E0,-4.415682983E-3,-2.849250138E-1,-1.816887781E-2
6.541446875E0,-3.735004691E-3,-2.661627233E-1,-1.736602560E-2
6.546409375E0,-3.735004691E-3,-2.661627233E-1,-1.736602560E-2
6.551371875E0,-4.049163777E-3,-2.681523860E-1,-1.991420612E-2
6.556335938E0,-4.049163777E-3,-2.681523860E-1,-1.991420612E-2
6.561298438E0,-6.719517522E-3,-2.590592206E-1,-2.497566119E-2
6.566262500E0,-6.719517522E-3,-2.590592206E-1,-2.497566119E-2
6.571225000E0,-7.574729156E-3,-2.501231432E-1,-3.064798191E-2
6.576189063E0,-7.574729156E-3,-2.501231432E-1,-3.064798191E-2
6.581151563E0,-8.115780540E-3,-2.478716522E-1,-3.614576906E-2
6.586115625E0,-8.115780540E-3,-2.478716522E-1,-3.614576906E-2
6.591078125E0,-1.282817032E-2,-2.490933836E-1,-3.953170776E-2
6.596040625E0,-1.282817032E-2,-2.490933836E-1,-3.953170776E-2
6.601004688E0,-1.818633080E-2,-2.481160015E-1,-3.998549283E-2
6.605967188E0,-1.818633080E-2,-2.481160015E-1,-3.998549283E-2
6.610931250E0,-2.359685116E-2,-2.396337092E-1,-3.520328924E-2
6.615893750E0,-2.359685116E-2,-2.396337092E-1,-3.520328924E-2
6.620857813E0,-3.035127558E-2,-2.317971736E-1,-2.998475730E-2
6.625820313E0,-3.035127558E-2,-2.317971736E-1,-2.998475730E-2
6.630784375E0,-3.605850041E-2,-2.337868512E-1,-2.694788389E-2
6.635746875E0,-3.605850041E-2,-2.337868512E-1,-2.694788389E-2
6.640709375E0,-3.926990926E-2,-2.361954004E-1,-2.466150187E-2
6.645673438E0,-3.926990926E-2,-2.361954004E-1,-2.466150187E-2
6.650635938E0,-8.220500313E-3,-4.752531648E-2,-3.298672382E-3
6.655600000E0,-8.220500313E-3,-4.752531648E-2,-3.298672382E-3
6.660562500E0,-9.791296907E-3,-5.415756628E-2,-1.099557383E-3
6.665525000E0,-9.791296907E-3,-5.415756628E-2,-1.099557383E-3
6.670489063E0,-1.197295822E-2,-6.220353395E-2,1.727875904E-3
6.675451563E0,-1.197295822E-2,-6.220353395E-2,1.727875904E-3
6.680415625E0,-1.401499379E-2,-6.895796210E-2,4.433136433E-3
6.685378125E0,-1.401499379E-2,-6.895796210E-2,4.433136433E-3
6.690342188E0,-1.555088349E-2,-7.307693362E-2,6.352998316E-3
6.695304688E0,-1.555088349E-2,-7.307693362E-2,6.352998316E-3
6.700267188E0,-1.689478755E-2,-7.866198570E-2,7.260569837E-3
6.705231250E0,-1.689478755E-2,-7.866198570E-2,7.260569837E-3
6.710193750E0,-1.802925020E-2,-8.162904531E-2,7.888888009E-3
6.715157813E0,-1.802925020E-2,-8.162904531E-2,7.888888009E-3
6.720120313E0,-1.855284907E-2,-8.262388408E-2,8.028514683E-3
6.725082813E0,-1.855284907E-2,-8.262388408E-2,8.028514683E-3
6.730046875E0,-1.839577034E-2,-8.251916617E-2,7.871435024E-3
6.735009375E0,-1.839577034E-2,-8.251916617E-2,7.871435024E-3
6.739973438E0,-1.783726551E-2,-8.248426020E-2,7.714355364E-3
6.744935938E0,-1.783726551E-2,-8.248426020E-2,7.714355364E-3
6.749900000E0,-1.726130582E-2,-8.096582443E-2,7.557275705E-3
6.754862500E0,-1.726130582E-2,-8.096582443E-2,7.557275705E-3
6.759825000E0,-1.692969352E-2,-7.899360359E-2,7.400196046E-3
6.764789063E0,-1.692969352E-2,-7.899360359E-2,7.400196046E-3
6.769751563E0,-1.659808122E-2,-7.723081857E-2,7.278022822E-3
6.774715625E0,-1.659808122E-2,-7.723081857E-2,7.278022822E-3
6.779678125E0,-1.633628085E-2,-7.527604699E-2,7.138396613E-3
6.784642188E0,-1.633628085E-2,-7.527604699E-2,7.138396613E-3
6.789604688E0,-1.603957638E-2,-7.396705449E-2,6.998770405E-3
6.794568750E0,-1.603957638E-2,-7.396705449E-2,6.998770405E-3
6.799531250E0,-1.602212340E-2,-7.208209485E-2,6.998770405E-3
6.804493750E0,-1.602212340E-2,-7.208209485E-2,6.998770405E-3
6.809457813E0,-1.705186628E-2,-7.354817539E-2,6.876597181E-3
6.814420313E0,-1.705186628E-2,-7.354817539E-2,6.876597181E-3
6.819384375E0,-1.953023486E-2,-7.555530220E-2,6.702064537E-3
6.824346875E0,-1.953023486E-2,-7.555530220E-2,6.702064537E-3
6.829309375E0,-2.249729447E-2,-7.911577821E-2,6.195918657E-3
6.834273438E0,-2.249729447E-2,-7.911577821E-2,6.195918657E-3
6.839235938E0,-2.413790300E-2,-8.196066320E-2,6.806783844E-3
6.844200000E0,-2.413790300E-2,-8.196066320E-2,6.806783844E-3
6.849162500E0,-2.481858246E-2,-8.522442728E-2,8.866272867E-3
6.854126563E0,-2.481858246E-2,-8.522442728E-2,8.866272867E-3
6.859089063E0,-2.525491454E-2,-8.922123164E-2,1.106538717E-2
6.864051563E0,-2.525491454E-2,-8.922123164E-2,1.106538717E-2
6.869015625E0,-2.612757869E-2,-9.395107627E-2,1.247910410E-2
6.873978125E0,-2.612757869E-2,-9.395107627E-2,1.247910410E-2
6.878942188E0,-2.654645778E-2,-9.573131055E-2,1.315978263E-2
6.883904688E0,-2.654645778E-2,-9.573131055E-2,1.315978263E-2
6.888867188E0,-2.670353837E-2,-9.510298818E-2,1.321214251E-2
6.893831250E0,-2.670353837E-2,-9.510298818E-2,1.321214251E-2
6.898793750E0,-1.399928629E-1,-4.889365435E-1,6.539748609E-2
6.903757813E0,-1.399928629E-1,-4.889365435E-1,6.539748609E-2
6.908720313E0,-1.338492930E-1,-4.492302835E-1,5.656611919E-2
6.913684375E0,-1.338492930E-1,-4.492302835E-1,5.656611919E-2
6.918646875E0,-1.322610527E-1,-4.129798114E-1,4.865977913E-2
6.923609375E0,-1.322610527E-1,-4.129798114E-1,4.865977913E-2
6.928573438E0,-1.312662065E-1,-3.831172287E-1,4.211479425E-2
6.933535938E0,-1.312662065E-1,-3.831172287E-1,4.211479425E-2
6.938500000E0,-1.294510663E-1,-3.434807956E-1,3.785619140E-2
6.943462500E0,-1.294510663E-1,-3.434807956E-1,3.785619140E-2
6.948426563E0,-1.265712827E-1,-3.041759729E-1,3.481931984E-2
6.953389063E0,-1.265712827E-1,-3.041759729E-1,3.481931984E-2
6.958353125E0,-1.212131158E-1,-2.754478753E-1,3.272492439E-2
6.963315625E0,-1.212131158E-1,-2.754478753E-1,3.272492439E-2
6.968278125E0,-1.137431040E-1,-2.466499358E-1,3.459242731E-2
6.973240625E0,-1.137431040E-1,-2.466499358E-1,3.459242731E-2
6.978204688E0,-1.059065759E-1,-2.264041156E-1,4.194026068E-2
6.983167188E0,-1.059065759E-1,-2.264041156E-1,4.194026068E-2
6.988131250E0,-9.810495377E-2,-2.098583877E-1,5.516985804E-2
6.993093750E0,-9.810495377E-2,-2.098583877E-1,5.516985804E-2
6.998056250E0,-9.075712413E-2,-1.976236254E-1,7.073819637E-2
7.003020313E0,-9.075712413E-2,-1.976236254E-1,7.073819637E-2
7.007984375E0,-8.618436009E-2,-1.880243123E-1,8.538150787E-2
7.012946875E0,-8.618436009E-2,-1.880243123E-1,8.538150787E-2
7.017909375E0,-8.330456167E-2,-1.742711216E-1,9.461429715E-2
7.022871875E0,-8.330456167E-2,-1.742711216E-1,9.461429715E-2
7.027835938E0,-8.148942143E-2,-1.595056355E-1,9.609782696E-2
7.032798438E0,-8.148942143E-2,-1.595056355E-1,9.609782696E-2
7.037792188E0,-8.274605870E-2,-1.499237865E-1,9.124581516E-2
7.042726563E0,-8.274605870E-2,-1.499237865E-1,9.124581516E-2
7.047689063E0,-8.651597053E-2,-1.435882300E-1,8.587019891E-2
7.052653125E0,-8.651597053E-2,-1.435882300E-1,8.587019891E-2
7.057615625E0,-9.182177484E-2,-1.360833198E-1,8.065166324E-2
7.062579688E0,-9.182177484E-2,-1.360833198E-1,8.065166324E-2
7.067542188E0,-9.485864639E-2,-1.299397647E-1,7.543312758E-2
7.072504688E0,-9.485864639E-2,-1.299397647E-1,7.543312758E-2
7.077468750E0,-9.548696131E-2,-1.257335246E-1,7.122688740E-2
7.082429688E0,-9.548696131E-2,-1.257335246E-1,7.122688740E-2
7.087393750E0,-9.238027781E-2,-1.159771308E-1,6.777113676E-2
7.092357813E0,-9.238027781E-2,-1.159771308E-1,6.777113676E-2
7.097320313E0,-8.478809148E-2,-1.023112014E-1,6.380923837E-2
7.102282813E0,-8.478809148E-2,-1.023112014E-1,6.380923837E-2
7.107246875E0,-7.398450375E-2,-8.147197217E-2,5.930628628E-2
7.112209375E0,-7.398450375E-2,-8.147197217E-2,5.930628628E-2
7.117173438E0,-6.396631896E-2,-6.684610993E-2,5.267403647E-2
7.122135938E0,-6.396631896E-2,-6.684610993E-2,5.267403647E-2
7.127098438E0,-5.717698485E-2,-5.986479297E-2,4.495968297E-2
7.132062500E0,-5.717698485E-2,-5.986479297E-2,4.495968297E-2
7.137025000E0,-5.122541264E-2,-5.970771238E-2,3.783873841E-2
7.141989063E0,-5.122541264E-2,-5.970771238E-2,3.783873841E-2
7.146951563E0,-4.567526653E-2,-5.420992523E-2,3.206169978E-2
7.151915625E0,-4.567526653E-2,-5.420992523E-2,3.206169978E-2
7.156878125E0,-4.061381146E-2,-4.160865024E-2,2.127556317E-2
7.161840625E0,-4.061381146E-2,-4.160865024E-2,2.127556317E-2
7.166804688E0,-3.584906086E-2,-1.961750165E-2,6.422811653E-3
7.171767188E0,-3.584906086E-2,-1.961750165E-2,6.422811653E-3
7.176731250E0,-3.232349828E-2,-2.321287990E-3,-7.679448463E-3
7.181695313E0,-3.232349828E-2,-2.321287990E-3,-7.679448463E-3
7.186657813E0,-3.141592816E-2,1.024508290E-2,-1.605702937E-2
7.191620313E0,-3.141592816E-2,1.024508290E-2,-1.605702937E-2
7.196582813E0,-6.387905218E-3,1.727875904E-3,-3.106686054E-3
7.201546875E0,-6.387905218E-3,1.727875904E-3,-3.106686054E-3
7.206509375E0,-7.103490178E-3,1.204277156E-3,-2.286381321E-3
