"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.985265620E-1,-7.115567569E-3,9.896661758E0,1.093441486E0
2.034906250E-1,-1.429817267E-2,9.920595169E0,1.122152686E0
2.084531250E-1,-3.822103515E-2,9.932557106E0,1.153258204E0
2.134156250E-1,-2.147120051E-2,9.903844833E0,1.124547005E0
2.183796870E-1,2.451662440E-3,9.944517136E0,1.203507662E0
2.233421870E-1,-8.847054094E-2,9.920595169E0,1.201113582E0
2.283046870E-1,-1.243644133E-1,9.899056435E0,1.110191226E0
2.332687500E-1,-5.497087166E-2,9.934949875E0,1.083864689E0
2.382328120E-1,-2.272576243E-1,1.001630592E1,1.143691063E0
2.431953120E-1,-2.440074682E-1,9.946911812E0,1.170008063E0
2.481578120E-1,-2.248634249E-1,9.927767754E0,1.191546321E0
2.531203120E-1,-2.296518236E-1,9.899056435E0,1.203507662E0
2.580843750E-1,-1.411142498E-1,9.889489174E0,1.067114830E0
2.630468750E-1,-1.530852467E-1,9.832057953E0,1.004903913E0
2.680109370E-1,-1.411142498E-1,9.920595169E0,1.012086511E0
2.729734370E-1,-2.559688985E-1,9.844018936E0,1.033615232E0
2.779359370E-1,-3.110068142E-1,9.832057953E0,9.833656549E-1
2.829015620E-1,-2.487958670E-1,9.896661758E0,9.187605381E-1
2.878640620E-1,-2.416132689E-1,9.824884415E0,8.350113630E-1
2.928281250E-1,-2.535746992E-1,9.848807335E0,7.081953287E-1
2.977906250E-1,-3.134010136E-1,9.805740356E0,6.770898700E-1
3.027531250E-1,-3.229682446E-1,9.827268600E0,8.230499029E-1
3.077156250E-1,-3.277566135E-1,9.841633797E0,7.321181893E-1
3.126796870E-1,-2.870743573E-1,9.829663277E0,8.206557035E-1
3.176421870E-1,-2.559688985E-1,9.858384132E0,8.134731650E-1
3.226046870E-1,-2.966511548E-1,9.817702293E0,7.895502448E-1
3.275687500E-1,-2.440074682E-1,9.824884415E0,8.780878186E-1
3.325312500E-1,-3.038241863E-1,9.815307617E0,9.139720798E-1
3.374953120E-1,-2.775071263E-1,9.841633797E0,9.618370533E-1
3.424578120E-1,-2.296518236E-1,9.877518654E0,1.009692311E0
3.474203120E-1,-2.440074682E-1,9.853595734E0,9.857599139E-1
3.523843750E-1,-3.588621020E-1,9.827268600E0,9.714042544E-1
3.573484370E-1,-3.660447001E-1,9.858384132E0,9.091932774E-1
3.623109370E-1,-3.086126149E-1,9.879913330E0,8.756936789E-1
3.672734370E-1,-1.913637519E-1,9.882307053E0,8.852608800E-1
3.722375000E-1,-9.565314651E-2,9.920595169E0,8.876550794E-1
3.772000000E-1,-4.061523825E-2,9.827268600E0,8.900492787E-1
3.821640620E-1,3.116292879E-2,9.889489174E0,8.852608800E-1
3.871265620E-1,1.202846877E-2,9.884700775E0,8.852608800E-1
3.920906250E-1,9.338344634E-2,9.915806770E0,7.751946449E-1
3.970531250E-1,1.029410958E-1,9.848807335E0,8.110885024E-1
4.020171870E-1,1.101237014E-1,9.911018372E0,9.211547375E-1
4.069796870E-1,5.509537086E-2,9.934949875E0,9.139720798E-1
4.119437500E-1,-7.115567569E-3,9.970844269E0,9.690100551E-1
4.169062500E-1,-1.669237576E-2,9.906239510E0,9.833656549E-1
